case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json
1,suffix,6,0.5,1,512,32,0,653.635729,783.3109135317785,617.86431,1511.926372,894.0620619999999,28.84071167741935,34.67320817824837,21.165051812456912,20017152,20017152,543,"[28.344879, 30.45441, 27.775708, 28.202654, 27.715697, 27.624142, 28.153154, 28.042949, 27.237327, 27.220545, 27.806166, 27.368243, 27.368866, 27.383876, 41.596179, 45.245387, 28.100783, 27.299977, 27.043295, 27.505184, 27.344088, 27.349452, 27.545614, 28.1494, 27.501029, 27.625235, 28.285264, 27.422727, 28.394319, 28.552107, 28.372399]"
1,suffix,6,0.5,1,512,32,1,624.267717,820.1609438663316,670.085519,1589.607316,919.5217970000001,29.661993451612908,33.71317580631533,20.130757878318672,20017152,20017152,543,"[29.184279, 31.117659, 31.749268, 28.85493, 28.517133, 27.887291, 27.900714, 27.835778, 33.213573, 28.17196, 28.009879, 49.011345, 36.267252, 27.872708, 27.642704, 27.51552, 28.066755, 28.053637, 28.242498, 28.53763, 28.103991, 28.570289, 28.591388, 28.023207, 28.055839, 27.720767, 28.224047, 28.811612, 29.066034, 31.461527, 29.206473]"
1,suffix,6,0.5,1,512,32,2,648.36435,789.6794448985358,634.316244,1539.87074,905.5544960000001,29.211435354838713,34.23316888926362,20.780965030870057,20017152,20017152,543,"[29.477778, 33.631457, 28.661513, 30.570097, 27.503597, 27.387297, 27.549699, 27.459039, 53.519476, 30.14841, 28.018861, 27.785557, 27.81271, 27.240462, 28.790036, 28.37766, 28.090693, 27.768031, 27.774431, 27.645914, 28.139379, 27.726389, 30.286289, 27.621029, 27.966578, 27.997307, 28.008296, 28.122982, 28.192829, 28.418664, 27.828752]"
1,suffix,6,0.5,1,512,32,3,643.017635,796.2456581770109,617.591658,1545.381633,927.7899749999999,29.92870887096774,33.412734385279386,20.706859274546588,20017152,20017152,543,"[29.150164, 28.412939, 28.390307, 28.545198, 28.477776, 28.403751, 54.887991, 28.912278, 28.793954, 29.23997, 29.512358, 28.87904, 28.991486, 28.650573, 28.405085, 27.946504, 31.573396, 29.24317, 28.581741, 28.2884, 29.437215, 28.529547, 32.280934, 29.41005, 29.101247, 28.704563, 28.202053, 28.851842, 28.04446, 28.664866, 33.243245]"
1,suffix,6,0.5,1,512,32,4,641.12826,798.5921568954082,808.058534,3595.628528,2787.5699940000004,89.92161270967743,11.120796990470115,8.899695769684914,20017152,20017152,543,"[61.121469, 101.254891, 169.619595, 251.305256, 125.672126, 235.047296, 233.949716, 197.893463, 59.546129, 46.930789, 51.552887, 55.695077, 128.448644, 177.966178, 71.507523, 58.083377, 75.06014, 66.116658, 51.803023, 51.876207, 63.999069, 57.335367, 51.987094, 52.421106, 49.38058, 58.955147, 46.553445, 47.351903, 29.559982, 29.879011, 29.650988]"
1,suffix,6,0.5,1,512,32,5,657.68714,778.4856489667717,619.589125,1546.39287,926.8037449999999,29.896894999999997,33.4482895297321,20.693318380341474,20017152,20017152,543,"[30.226622, 29.077782, 29.126522, 31.141488, 28.487822, 40.86995, 45.995759, 31.412713, 29.020471, 28.732427, 28.907509, 28.678772, 28.512834, 28.385158, 28.81728, 28.246162, 32.488631, 28.439988, 28.068731, 28.34175, 27.900144, 27.458718, 27.559284, 27.917246, 27.842623, 28.892894, 28.88746, 29.162097, 29.179844, 29.325151, 29.666439]"
1,suffix,6,0.5,1,512,32,6,666.506367,768.184709629338,613.93175,1527.42048,913.48873,29.467378387096776,33.935831917707404,20.950354155261817,20017152,20017152,543,"[28.277442, 28.170269, 47.019437, 43.101397, 28.530151, 28.977939, 28.490903, 28.968458, 28.356453, 28.287348, 31.91667, 27.407588, 27.310219, 27.302367, 26.944539, 28.367288, 27.693648, 28.03447, 27.337992, 27.722341, 28.12514, 28.223306, 28.63663, 29.099439, 27.895563, 29.145598, 28.224741, 27.891377, 28.88559, 28.19547, 30.917845]"
1,suffix,6,0.5,1,512,32,7,646.423709,792.0501566875542,618.057819,1540.294958,922.237139,29.74958512903226,33.61391413233902,20.77524167290042,20017152,20017152,543,"[54.807675, 29.216289, 29.105176, 28.953915, 29.780247, 30.089204, 29.189841, 28.739314, 29.010635, 27.721521, 27.903867, 28.142888, 28.55777, 28.892472, 29.16357, 28.896195, 29.014146, 29.02644, 28.403916, 28.688144, 28.850759, 28.839497, 29.095249, 28.523442, 31.031438, 28.164967, 28.213261, 28.129851, 30.635484, 28.518205, 28.90154]"
1,suffix,6,0.5,1,512,32,8,646.801742,791.5872310684036,650.084471,1560.43314,910.3486690000001,29.366086096774197,34.052886608877984,20.507126630238062,20017152,20017152,543,"[49.810921, 40.403566, 29.391317, 28.494505, 28.397275, 27.458249, 27.662002, 27.956226, 27.744817, 28.312928, 27.876101, 27.424328, 29.529948, 29.581145, 27.736008, 27.297752, 28.071024, 30.260029, 27.78125, 28.126113, 28.318084, 27.811415, 28.712579, 28.938581, 28.006866, 27.862603, 27.65122, 27.770912, 28.47007, 28.928778, 28.530341]"
1,suffix,6,0.5,1,512,32,9,649.26778,788.5806377146884,772.706009,3536.208995,2763.502986,89.14525761290322,11.217646645235071,9.049238901107428,20017152,20017152,543,"[73.157557, 55.883793, 81.337961, 46.375515, 57.803746, 70.204657, 50.402689, 60.707647, 203.094152, 77.258145, 64.946648, 82.745349, 73.652388, 258.408192, 248.016134, 116.748833, 59.893151, 56.214085, 52.217833, 87.606193, 62.374098, 91.258322, 175.892229, 55.427957, 57.379847, 43.578042, 61.759897, 52.24686, 52.629039, 160.817103, 73.432886]"
