case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
1,suffix,6,0.5,1,512,32,output_token,token_copy,cuda:0,cpu,8,0.049812,prefill
1,suffix,6,0.5,1,512,32,embeddings,gpu_compute,,cuda:0,0,0.140623,decode
1,suffix,6,0.5,1,512,32,into_block_0,activation_copy,cuda:0,cpu,3072,0.042935,decode
1,suffix,6,0.5,1,512,32,block_0,cpu_compute,,cpu,0,3.839925,decode
1,suffix,6,0.5,1,512,32,block_1,cpu_compute,,cpu,0,3.881893,decode
1,suffix,6,0.5,1,512,32,block_2,cpu_compute,,cpu,0,3.835343,decode
1,suffix,6,0.5,1,512,32,block_3,cpu_compute,,cpu,0,3.913304,decode
1,suffix,6,0.5,1,512,32,block_4,cpu_compute,,cpu,0,3.799369,decode
1,suffix,6,0.5,1,512,32,block_5,cpu_compute,,cpu,0,3.854092,decode
1,suffix,6,0.5,1,512,32,into_block_6,activation_copy,cpu,cuda:0,3072,0.068112,decode
1,suffix,6,0.5,1,512,32,block_6,gpu_compute,,cuda:0,0,0.963662,decode
1,suffix,6,0.5,1,512,32,block_7,gpu_compute,,cuda:0,0,0.729494,decode
1,suffix,6,0.5,1,512,32,block_8,gpu_compute,,cuda:0,0,0.700828,decode
1,suffix,6,0.5,1,512,32,block_9,gpu_compute,,cuda:0,0,0.721437,decode
1,suffix,6,0.5,1,512,32,block_10,gpu_compute,,cuda:0,0,0.691258,decode
1,suffix,6,0.5,1,512,32,block_11,gpu_compute,,cuda:0,0,0.70993,decode
1,suffix,6,0.5,1,512,32,final_norm,gpu_compute,,cuda:0,0,0.069996,decode
1,suffix,6,0.5,1,512,32,lm_head,gpu_compute,,cuda:0,0,0.671736,decode
1,suffix,6,0.5,1,512,32,argmax,gpu_compute,,cuda:0,0,0.094869,decode
1,suffix,6,0.5,1,512,32,output_token,token_copy,cuda:0,cpu,8,0.066534,decode
2,interleaved,6,0.5,1,512,32,input_ids,token_copy,cpu,cuda:0,4096,0.06468,prefill
2,interleaved,6,0.5,1,512,32,embeddings,gpu_compute,,cuda:0,0,0.22216,prefill
2,interleaved,6,0.5,1,512,32,into_block_0,activation_copy,cuda:0,cpu,1572864,0.497931,prefill
2,interleaved,6,0.5,1,512,32,block_0,cpu_compute,,cpu,0,127.390905,prefill
