case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
16,prefix,9,0.25,1,32,32,into_block_9,activation_copy,cuda:0,cpu,98304,0.081381,prefill
16,prefix,9,0.25,1,32,32,block_9,cpu_compute,,cpu,0,93.611181,prefill
16,prefix,9,0.25,1,32,32,block_10,cpu_compute,,cpu,0,88.919964,prefill
16,prefix,9,0.25,1,32,32,block_11,cpu_compute,,cpu,0,93.907683,prefill
16,prefix,9,0.25,1,32,32,into_final_norm,activation_copy,cpu,cuda:0,98304,0.1391,prefill
16,prefix,9,0.25,1,32,32,final_norm,gpu_compute,,cuda:0,0,0.11987,prefill
16,prefix,9,0.25,1,32,32,lm_head,gpu_compute,,cuda:0,0,0.769048,prefill
16,prefix,9,0.25,1,32,32,argmax,gpu_compute,,cuda:0,0,0.117957,prefill
16,prefix,9,0.25,1,32,32,output_token,token_copy,cuda:0,cpu,8,0.055313,prefill
16,prefix,9,0.25,1,32,32,embeddings,gpu_compute,,cuda:0,0,0.184907,decode
16,prefix,9,0.25,1,32,32,block_0,gpu_compute,,cuda:0,0,3.11484,decode
16,prefix,9,0.25,1,32,32,block_1,gpu_compute,,cuda:0,0,0.830594,decode
16,prefix,9,0.25,1,32,32,block_2,gpu_compute,,cuda:0,0,2.863513,decode
16,prefix,9,0.25,1,32,32,block_3,gpu_compute,,cuda:0,0,0.813795,decode
16,prefix,9,0.25,1,32,32,block_4,gpu_compute,,cuda:0,0,2.869021,decode
16,prefix,9,0.25,1,32,32,block_5,gpu_compute,,cuda:0,0,0.823874,decode
16,prefix,9,0.25,1,32,32,block_6,gpu_compute,,cuda:0,0,2.877608,decode
16,prefix,9,0.25,1,32,32,block_7,gpu_compute,,cuda:0,0,0.820869,decode
16,prefix,9,0.25,1,32,32,block_8,gpu_compute,,cuda:0,0,0.775881,decode
16,prefix,9,0.25,1,32,32,into_block_9,activation_copy,cuda:0,cpu,3072,0.055222,decode
16,prefix,9,0.25,1,32,32,block_9,cpu_compute,,cpu,0,32.023617,decode
16,prefix,9,0.25,1,32,32,block_10,cpu_compute,,cpu,0,31.991866,decode
16,prefix,9,0.25,1,32,32,block_11,cpu_compute,,cpu,0,8.221412,decode
16,prefix,9,0.25,1,32,32,into_final_norm,activation_copy,cpu,cuda:0,3072,0.074037,decode
16,prefix,9,0.25,1,32,32,final_norm,gpu_compute,,cuda:0,0,0.087603,decode
16,prefix,9,0.25,1,32,32,lm_head,gpu_compute,,cuda:0,0,0.728609,decode
16,prefix,9,0.25,1,32,32,argmax,gpu_compute,,cuda:0,0,0.101742,decode
16,prefix,9,0.25,1,32,32,output_token,token_copy,cuda:0,cpu,8,0.047398,decode
17,prefix,6,0.5,2,512,32,input_ids,token_copy,cpu,cuda:0,8192,0.08628,prefill
17,prefix,6,0.5,2,512,32,embeddings,gpu_compute,,cuda:0,0,0.3439,prefill
17,prefix,6,0.5,2,512,32,block_0,gpu_compute,,cuda:0,0,8.619521,prefill
17,prefix,6,0.5,2,512,32,block_1,gpu_compute,,cuda:0,0,8.626773,prefill
17,prefix,6,0.5,2,512,32,block_2,gpu_compute,,cuda:0,0,9.444264,prefill
17,prefix,6,0.5,2,512,32,block_3,gpu_compute,,cuda:0,0,8.624977,prefill
17,prefix,6,0.5,2,512,32,block_4,gpu_compute,,cuda:0,0,8.669098,prefill
17,prefix,6,0.5,2,512,32,block_5,gpu_compute,,cuda:0,0,8.630966,prefill
17,prefix,6,0.5,2,512,32,into_block_6,activation_copy,cuda:0,cpu,3145728,0.930471,prefill
17,prefix,6,0.5,2,512,32,block_6,cpu_compute,,cpu,0,334.881128,prefill
17,prefix,6,0.5,2,512,32,block_7,cpu_compute,,cpu,0,206.88959,prefill
17,prefix,6,0.5,2,512,32,block_8,cpu_compute,,cpu,0,182.103607,prefill
17,prefix,6,0.5,2,512,32,block_9,cpu_compute,,cpu,0,184.087049,prefill
17,prefix,6,0.5,2,512,32,block_10,cpu_compute,,cpu,0,183.235607,prefill
17,prefix,6,0.5,2,512,32,block_11,cpu_compute,,cpu,0,219.597743,prefill
17,prefix,6,0.5,2,512,32,into_final_norm,activation_copy,cpu,cuda:0,3145728,0.958009,prefill
17,prefix,6,0.5,2,512,32,final_norm,gpu_compute,,cuda:0,0,0.16782,prefill
17,prefix,6,0.5,2,512,32,lm_head,gpu_compute,,cuda:0,0,1.377811,prefill
17,prefix,6,0.5,2,512,32,argmax,gpu_compute,,cuda:0,0,0.113323,prefill
17,prefix,6,0.5,2,512,32,output_token,token_copy,cuda:0,cpu,16,0.199473,prefill
17,prefix,6,0.5,2,512,32,embeddings,gpu_compute,,cuda:0,0,0.227628,decode
17,prefix,6,0.5,2,512,32,block_0,gpu_compute,,cuda:0,0,1.21682,decode
17,prefix,6,0.5,2,512,32,block_1,gpu_compute,,cuda:0,0,0.922727,decode
17,prefix,6,0.5,2,512,32,block_2,gpu_compute,,cuda:0,0,0.881714,decode
17,prefix,6,0.5,2,512,32,block_3,gpu_compute,,cuda:0,0,0.897658,decode
17,prefix,6,0.5,2,512,32,block_4,gpu_compute,,cuda:0,0,0.898978,decode
17,prefix,6,0.5,2,512,32,block_5,gpu_compute,,cuda:0,0,0.8982,decode
17,prefix,6,0.5,2,512,32,into_block_6,activation_copy,cuda:0,cpu,6144,0.051976,decode
17,prefix,6,0.5,2,512,32,block_6,cpu_compute,,cpu,0,4.676167,decode
17,prefix,6,0.5,2,512,32,block_7,cpu_compute,,cpu,0,4.654683,decode
17,prefix,6,0.5,2,512,32,block_8,cpu_compute,,cpu,0,4.687126,decode
17,prefix,6,0.5,2,512,32,block_9,cpu_compute,,cpu,0,4.636453,decode
17,prefix,6,0.5,2,512,32,block_10,cpu_compute,,cpu,0,4.599279,decode
17,prefix,6,0.5,2,512,32,block_11,cpu_compute,,cpu,0,4.752462,decode
17,prefix,6,0.5,2,512,32,into_final_norm,activation_copy,cpu,cuda:0,6144,0.087944,decode
17,prefix,6,0.5,2,512,32,final_norm,gpu_compute,,cuda:0,0,0.109774,decode
17,prefix,6,0.5,2,512,32,lm_head,gpu_compute,,cuda:0,0,0.79422,decode
17,prefix,6,0.5,2,512,32,argmax,gpu_compute,,cuda:0,0,0.101192,decode
17,prefix,6,0.5,2,512,32,output_token,token_copy,cuda:0,cpu,16,0.050291,decode
18,prefix,9,0.25,4,32,32,input_ids,token_copy,cpu,cuda:0,1024,0.070876,prefill
18,prefix,9,0.25,4,32,32,embeddings,gpu_compute,,cuda:0,0,0.249365,prefill
18,prefix,9,0.25,4,32,32,block_0,gpu_compute,,cuda:0,0,1.598165,prefill
18,prefix,9,0.25,4,32,32,block_1,gpu_compute,,cuda:0,0,1.470053,prefill
18,prefix,9,0.25,4,32,32,block_2,gpu_compute,,cuda:0,0,1.586591,prefill
18,prefix,9,0.25,4,32,32,block_3,gpu_compute,,cuda:0,0,1.618526,prefill
18,prefix,9,0.25,4,32,32,block_4,gpu_compute,,cuda:0,0,1.552742,prefill
18,prefix,9,0.25,4,32,32,block_5,gpu_compute,,cuda:0,0,1.603353,prefill
18,prefix,9,0.25,4,32,32,block_6,gpu_compute,,cuda:0,0,1.359893,prefill
18,prefix,9,0.25,4,32,32,block_7,gpu_compute,,cuda:0,0,1.581686,prefill
18,prefix,9,0.25,4,32,32,block_8,gpu_compute,,cuda:0,0,1.342169,prefill
18,prefix,9,0.25,4,32,32,into_block_9,activation_copy,cuda:0,cpu,393216,0.172804,prefill
18,prefix,9,0.25,4,32,32,block_9,cpu_compute,,cpu,0,23.052808,prefill
18,prefix,9,0.25,4,32,32,block_10,cpu_compute,,cpu,0,22.680799,prefill
18,prefix,9,0.25,4,32,32,block_11,cpu_compute,,cpu,0,22.569511,prefill
18,prefix,9,0.25,4,32,32,into_final_norm,activation_copy,cpu,cuda:0,393216,0.230285,prefill
18,prefix,9,0.25,4,32,32,final_norm,gpu_compute,,cuda:0,0,0.104517,prefill
18,prefix,9,0.25,4,32,32,lm_head,gpu_compute,,cuda:0,0,2.513106,prefill
18,prefix,9,0.25,4,32,32,argmax,gpu_compute,,cuda:0,0,0.105345,prefill
18,prefix,9,0.25,4,32,32,output_token,token_copy,cuda:0,cpu,32,0.051912,prefill
18,prefix,9,0.25,4,32,32,embeddings,gpu_compute,,cuda:0,0,0.165079,decode
18,prefix,9,0.25,4,32,32,block_0,gpu_compute,,cuda:0,0,1.012725,decode
18,prefix,9,0.25,4,32,32,block_1,gpu_compute,,cuda:0,0,0.892443,decode
18,prefix,9,0.25,4,32,32,block_2,gpu_compute,,cuda:0,0,0.865361,decode
18,prefix,9,0.25,4,32,32,block_3,gpu_compute,,cuda:0,0,0.844775,decode
18,prefix,9,0.25,4,32,32,block_4,gpu_compute,,cuda:0,0,0.848636,decode
18,prefix,9,0.25,4,32,32,block_5,gpu_compute,,cuda:0,0,0.843203,decode
18,prefix,9,0.25,4,32,32,block_6,gpu_compute,,cuda:0,0,0.869037,decode
18,prefix,9,0.25,4,32,32,block_7,gpu_compute,,cuda:0,0,0.908083,decode
18,prefix,9,0.25,4,32,32,block_8,gpu_compute,,cuda:0,0,0.863477,decode
18,prefix,9,0.25,4,32,32,into_block_9,activation_copy,cuda:0,cpu,12288,0.051184,decode
18,prefix,9,0.25,4,32,32,block_9,cpu_compute,,cpu,0,5.297187,decode
18,prefix,9,0.25,4,32,32,block_10,cpu_compute,,cpu,0,8.828241,decode
18,prefix,9,0.25,4,32,32,block_11,cpu_compute,,cpu,0,5.343631,decode
18,prefix,9,0.25,4,32,32,into_final_norm,activation_copy,cpu,cuda:0,12288,0.100195,decode
18,prefix,9,0.25,4,32,32,final_norm,gpu_compute,,cuda:0,0,0.100636,decode
18,prefix,9,0.25,4,32,32,lm_head,gpu_compute,,cuda:0,0,1.431602,decode
18,prefix,9,0.25,4,32,32,argmax,gpu_compute,,cuda:0,0,0.115583,decode
18,prefix,9,0.25,4,32,32,output_token,token_copy,cuda:0,cpu,32,0.052764,decode
19,prefix,3,0.75,2,32,32,input_ids,token_copy,cpu,cuda:0,512,0.064601,prefill
19,prefix,3,0.75,2,32,32,embeddings,gpu_compute,,cuda:0,0,0.221466,prefill
19,prefix,3,0.75,2,32,32,block_0,gpu_compute,,cuda:0,0,1.212014,prefill
19,prefix,3,0.75,2,32,32,block_1,gpu_compute,,cuda:0,0,1.123002,prefill
19,prefix,3,0.75,2,32,32,block_2,gpu_compute,,cuda:0,0,1.088537,prefill
19,prefix,3,0.75,2,32,32,into_block_3,activation_copy,cuda:0,cpu,196608,0.114323,prefill
19,prefix,3,0.75,2,32,32,block_3,cpu_compute,,cpu,0,14.294989,prefill
19,prefix,3,0.75,2,32,32,block_4,cpu_compute,,cpu,0,14.417478,prefill
19,prefix,3,0.75,2,32,32,block_5,cpu_compute,,cpu,0,15.619842,prefill
19,prefix,3,0.75,2,32,32,block_6,cpu_compute,,cpu,0,16.514274,prefill
19,prefix,3,0.75,2,32,32,block_7,cpu_compute,,cpu,0,14.587104,prefill
19,prefix,3,0.75,2,32,32,block_8,cpu_compute,,cpu,0,13.968581,prefill
19,prefix,3,0.75,2,32,32,block_9,cpu_compute,,cpu,0,14.148373,prefill
19,prefix,3,0.75,2,32,32,block_10,cpu_compute,,cpu,0,14.243163,prefill
19,prefix,3,0.75,2,32,32,block_11,cpu_compute,,cpu,0,14.218686,prefill
19,prefix,3,0.75,2,32,32,into_final_norm,activation_copy,cpu,cuda:0,196608,0.153025,prefill
19,prefix,3,0.75,2,32,32,final_norm,gpu_compute,,cuda:0,0,0.1019,prefill
19,prefix,3,0.75,2,32,32,lm_head,gpu_compute,,cuda:0,0,1.365935,prefill
19,prefix,3,0.75,2,32,32,argmax,gpu_compute,,cuda:0,0,0.102556,prefill
19,prefix,3,0.75,2,32,32,output_token,token_copy,cuda:0,cpu,16,0.047285,prefill
19,prefix,3,0.75,2,32,32,embeddings,gpu_compute,,cuda:0,0,0.160901,decode
19,prefix,3,0.75,2,32,32,block_0,gpu_compute,,cuda:0,0,0.995199,decode
19,prefix,3,0.75,2,32,32,block_1,gpu_compute,,cuda:0,0,0.900792,decode
19,prefix,3,0.75,2,32,32,block_2,gpu_compute,,cuda:0,0,0.88404,decode
19,prefix,3,0.75,2,32,32,into_block_3,activation_copy,cuda:0,cpu,6144,0.069183,decode
19,prefix,3,0.75,2,32,32,block_3,cpu_compute,,cpu,0,3.079948,decode
19,prefix,3,0.75,2,32,32,block_4,cpu_compute,,cpu,0,3.118482,decode
19,prefix,3,0.75,2,32,32,block_5,cpu_compute,,cpu,0,3.047486,decode
19,prefix,3,0.75,2,32,32,block_6,cpu_compute,,cpu,0,3.117428,decode
19,prefix,3,0.75,2,32,32,block_7,cpu_compute,,cpu,0,2.961029,decode
19,prefix,3,0.75,2,32,32,block_8,cpu_compute,,cpu,0,3.123714,decode
19,prefix,3,0.75,2,32,32,block_9,cpu_compute,,cpu,0,3.031651,decode
19,prefix,3,0.75,2,32,32,block_10,cpu_compute,,cpu,0,3.028475,decode
19,prefix,3,0.75,2,32,32,block_11,cpu_compute,,cpu,0,3.076958,decode
19,prefix,3,0.75,2,32,32,into_final_norm,activation_copy,cpu,cuda:0,6144,0.065964,decode
19,prefix,3,0.75,2,32,32,final_norm,gpu_compute,,cuda:0,0,0.078331,decode
19,prefix,3,0.75,2,32,32,lm_head,gpu_compute,,cuda:0,0,0.787335,decode
19,prefix,3,0.75,2,32,32,argmax,gpu_compute,,cuda:0,0,0.096975,decode
19,prefix,3,0.75,2,32,32,output_token,token_copy,cuda:0,cpu,16,0.045177,decode
20,prefix,6,0.5,1,128,32,input_ids,token_copy,cpu,cuda:0,1024,0.063277,prefill
20,prefix,6,0.5,1,128,32,embeddings,gpu_compute,,cuda:0,0,0.190907,prefill
20,prefix,6,0.5,1,128,32,block_0,gpu_compute,,cuda:0,0,1.469853,prefill
20,prefix,6,0.5,1,128,32,block_1,gpu_compute,,cuda:0,0,1.374033,prefill
20,prefix,6,0.5,1,128,32,block_2,gpu_compute,,cuda:0,0,1.376858,prefill
20,prefix,6,0.5,1,128,32,block_3,gpu_compute,,cuda:0,0,1.360918,prefill
20,prefix,6,0.5,1,128,32,block_4,gpu_compute,,cuda:0,0,1.399164,prefill
20,prefix,6,0.5,1,128,32,block_5,gpu_compute,,cuda:0,0,1.347686,prefill
20,prefix,6,0.5,1,128,32,into_block_6,activation_copy,cuda:0,cpu,393216,0.155846,prefill
20,prefix,6,0.5,1,128,32,block_6,cpu_compute,,cpu,0,23.918534,prefill
20,prefix,6,0.5,1,128,32,block_7,cpu_compute,,cpu,0,23.240433,prefill
20,prefix,6,0.5,1,128,32,block_8,cpu_compute,,cpu,0,23.867409,prefill
20,prefix,6,0.5,1,128,32,block_9,cpu_compute,,cpu,0,23.723317,prefill
20,prefix,6,0.5,1,128,32,block_10,cpu_compute,,cpu,0,23.007366,prefill
20,prefix,6,0.5,1,128,32,block_11,cpu_compute,,cpu,0,23.054766,prefill
20,prefix,6,0.5,1,128,32,into_final_norm,activation_copy,cpu,cuda:0,393216,0.213701,prefill
20,prefix,6,0.5,1,128,32,final_norm,gpu_compute,,cuda:0,0,0.141076,prefill
20,prefix,6,0.5,1,128,32,lm_head,gpu_compute,,cuda:0,0,0.73869,prefill
20,prefix,6,0.5,1,128,32,argmax,gpu_compute,,cuda:0,0,0.124852,prefill
20,prefix,6,0.5,1,128,32,output_token,token_copy,cuda:0,cpu,8,0.052412,prefill
20,prefix,6,0.5,1,128,32,embeddings,gpu_compute,,cuda:0,0,0.186203,decode
20,prefix,6,0.5,1,128,32,block_0,gpu_compute,,cuda:0,0,0.923173,decode
20,prefix,6,0.5,1,128,32,block_1,gpu_compute,,cuda:0,0,0.810627,decode
20,prefix,6,0.5,1,128,32,block_2,gpu_compute,,cuda:0,0,0.743717,decode
20,prefix,6,0.5,1,128,32,block_3,gpu_compute,,cuda:0,0,0.746514,decode
20,prefix,6,0.5,1,128,32,block_4,gpu_compute,,cuda:0,0,0.722299,decode
20,prefix,6,0.5,1,128,32,block_5,gpu_compute,,cuda:0,0,0.738347,decode
20,prefix,6,0.5,1,128,32,into_block_6,activation_copy,cuda:0,cpu,3072,0.051553,decode
20,prefix,6,0.5,1,128,32,block_6,cpu_compute,,cpu,0,3.098078,decode
20,prefix,6,0.5,1,128,32,block_7,cpu_compute,,cpu,0,3.087422,decode
20,prefix,6,0.5,1,128,32,block_8,cpu_compute,,cpu,0,3.089165,decode
20,prefix,6,0.5,1,128,32,block_9,cpu_compute,,cpu,0,3.002479,decode
20,prefix,6,0.5,1,128,32,block_10,cpu_compute,,cpu,0,3.031972,decode
20,prefix,6,0.5,1,128,32,block_11,cpu_compute,,cpu,0,2.856473,decode
20,prefix,6,0.5,1,128,32,into_final_norm,activation_copy,cpu,cuda:0,3072,0.064291,decode
20,prefix,6,0.5,1,128,32,final_norm,gpu_compute,,cuda:0,0,0.07828,decode
20,prefix,6,0.5,1,128,32,lm_head,gpu_compute,,cuda:0,0,0.698754,decode
20,prefix,6,0.5,1,128,32,argmax,gpu_compute,,cuda:0,0,0.096733,decode
20,prefix,6,0.5,1,128,32,output_token,token_copy,cuda:0,cpu,8,0.042782,decode
21,prefix,12,0.0,1,512,32,input_ids,token_copy,cpu,cuda:0,4096,0.058608,prefill
21,prefix,12,0.0,1,512,32,embeddings,gpu_compute,,cuda:0,0,0.1664,prefill
21,prefix,12,0.0,1,512,32,block_0,gpu_compute,,cuda:0,0,2.571838,prefill
21,prefix,12,0.0,1,512,32,block_1,gpu_compute,,cuda:0,0,2.553161,prefill
21,prefix,12,0.0,1,512,32,block_2,gpu_compute,,cuda:0,0,2.561298,prefill
21,prefix,12,0.0,1,512,32,block_3,gpu_compute,,cuda:0,0,2.590384,prefill
21,prefix,12,0.0,1,512,32,block_4,gpu_compute,,cuda:0,0,2.586532,prefill
21,prefix,12,0.0,1,512,32,block_5,gpu_compute,,cuda:0,0,2.595595,prefill
21,prefix,12,0.0,1,512,32,block_6,gpu_compute,,cuda:0,0,2.58937,prefill
21,prefix,12,0.0,1,512,32,block_7,gpu_compute,,cuda:0,0,2.612093,prefill
21,prefix,12,0.0,1,512,32,block_8,gpu_compute,,cuda:0,0,2.577062,prefill
21,prefix,12,0.0,1,512,32,block_9,gpu_compute,,cuda:0,0,2.576158,prefill
21,prefix,12,0.0,1,512,32,block_10,gpu_compute,,cuda:0,0,2.596397,prefill
21,prefix,12,0.0,1,512,32,block_11,gpu_compute,,cuda:0,0,2.625947,prefill
21,prefix,12,0.0,1,512,32,final_norm,gpu_compute,,cuda:0,0,0.088098,prefill
21,prefix,12,0.0,1,512,32,lm_head,gpu_compute,,cuda:0,0,0.718468,prefill
21,prefix,12,0.0,1,512,32,argmax,gpu_compute,,cuda:0,0,0.135207,prefill
21,prefix,12,0.0,1,512,32,output_token,token_copy,cuda:0,cpu,8,0.065693,prefill
21,prefix,12,0.0,1,512,32,embeddings,gpu_compute,,cuda:0,0,0.184897,decode
21,prefix,12,0.0,1,512,32,block_0,gpu_compute,,cuda:0,0,0.986855,decode
21,prefix,12,0.0,1,512,32,block_1,gpu_compute,,cuda:0,0,0.776235,decode
21,prefix,12,0.0,1,512,32,block_2,gpu_compute,,cuda:0,0,0.658821,decode
21,prefix,12,0.0,1,512,32,block_3,gpu_compute,,cuda:0,0,0.650142,decode
21,prefix,12,0.0,1,512,32,block_4,gpu_compute,,cuda:0,0,0.68717,decode
21,prefix,12,0.0,1,512,32,block_5,gpu_compute,,cuda:0,0,0.784046,decode
21,prefix,12,0.0,1,512,32,block_6,gpu_compute,,cuda:0,0,0.6654,decode
21,prefix,12,0.0,1,512,32,block_7,gpu_compute,,cuda:0,0,0.711974,decode
21,prefix,12,0.0,1,512,32,block_8,gpu_compute,,cuda:0,0,0.717503,decode
21,prefix,12,0.0,1,512,32,block_9,gpu_compute,,cuda:0,0,0.68462,decode
21,prefix,12,0.0,1,512,32,block_10,gpu_compute,,cuda:0,0,0.627457,decode
21,prefix,12,0.0,1,512,32,block_11,gpu_compute,,cuda:0,0,0.630082,decode
21,prefix,12,0.0,1,512,32,final_norm,gpu_compute,,cuda:0,0,0.040082,decode
21,prefix,12,0.0,1,512,32,lm_head,gpu_compute,,cuda:0,0,0.655997,decode
21,prefix,12,0.0,1,512,32,argmax,gpu_compute,,cuda:0,0,0.074292,decode
21,prefix,12,0.0,1,512,32,output_token,token_copy,cuda:0,cpu,8,0.04157,decode
22,prefix,3,0.75,2,128,32,input_ids,token_copy,cpu,cuda:0,2048,0.063993,prefill
22,prefix,3,0.75,2,128,32,embeddings,gpu_compute,,cuda:0,0,0.201801,prefill
22,prefix,3,0.75,2,128,32,block_0,gpu_compute,,cuda:0,0,2.183718,prefill
22,prefix,3,0.75,2,128,32,block_1,gpu_compute,,cuda:0,0,2.117845,prefill
22,prefix,3,0.75,2,128,32,block_2,gpu_compute,,cuda:0,0,2.112451,prefill
22,prefix,3,0.75,2,128,32,into_block_3,activation_copy,cuda:0,cpu,786432,0.264405,prefill
22,prefix,3,0.75,2,128,32,block_3,cpu_compute,,cpu,0,42.628539,prefill
22,prefix,3,0.75,2,128,32,block_4,cpu_compute,,cpu,0,42.795143,prefill
22,prefix,3,0.75,2,128,32,block_5,cpu_compute,,cpu,0,41.706027,prefill
22,prefix,3,0.75,2,128,32,block_6,cpu_compute,,cpu,0,43.822205,prefill
22,prefix,3,0.75,2,128,32,block_7,cpu_compute,,cpu,0,42.795778,prefill
22,prefix,3,0.75,2,128,32,block_8,cpu_compute,,cpu,0,43.317709,prefill
22,prefix,3,0.75,2,128,32,block_9,cpu_compute,,cpu,0,44.470263,prefill
22,prefix,3,0.75,2,128,32,block_10,cpu_compute,,cpu,0,50.013482,prefill
22,prefix,3,0.75,2,128,32,block_11,cpu_compute,,cpu,0,68.991517,prefill
22,prefix,3,0.75,2,128,32,into_final_norm,activation_copy,cpu,cuda:0,786432,0.775325,prefill
22,prefix,3,0.75,2,128,32,final_norm,gpu_compute,,cuda:0,0,0.135456,prefill
22,prefix,3,0.75,2,128,32,lm_head,gpu_compute,,cuda:0,0,1.369673,prefill
22,prefix,3,0.75,2,128,32,argmax,gpu_compute,,cuda:0,0,0.133869,prefill
22,prefix,3,0.75,2,128,32,output_token,token_copy,cuda:0,cpu,16,0.09336,prefill
22,prefix,3,0.75,2,128,32,embeddings,gpu_compute,,cuda:0,0,0.246746,decode
22,prefix,3,0.75,2,128,32,block_0,gpu_compute,,cuda:0,0,1.587038,decode
22,prefix,3,0.75,2,128,32,block_1,gpu_compute,,cuda:0,0,1.197665,decode
22,prefix,3,0.75,2,128,32,block_2,gpu_compute,,cuda:0,0,1.011081,decode
22,prefix,3,0.75,2,128,32,into_block_3,activation_copy,cuda:0,cpu,6144,0.049637,decode
22,prefix,3,0.75,2,128,32,block_3,cpu_compute,,cpu,0,5.105649,decode
22,prefix,3,0.75,2,128,32,block_4,cpu_compute,,cpu,0,6.581831,decode
22,prefix,3,0.75,2,128,32,block_5,cpu_compute,,cpu,0,4.460066,decode
22,prefix,3,0.75,2,128,32,block_6,cpu_compute,,cpu,0,5.807409,decode
22,prefix,3,0.75,2,128,32,block_7,cpu_compute,,cpu,0,8.136306,decode
22,prefix,3,0.75,2,128,32,block_8,cpu_compute,,cpu,0,7.190412,decode
22,prefix,3,0.75,2,128,32,block_9,cpu_compute,,cpu,0,11.650327,decode
22,prefix,3,0.75,2,128,32,block_10,cpu_compute,,cpu,0,5.669445,decode
22,prefix,3,0.75,2,128,32,block_11,cpu_compute,,cpu,0,6.771613,decode
22,prefix,3,0.75,2,128,32,into_final_norm,activation_copy,cpu,cuda:0,6144,0.081156,decode
22,prefix,3,0.75,2,128,32,final_norm,gpu_compute,,cuda:0,0,0.087595,decode
22,prefix,3,0.75,2,128,32,lm_head,gpu_compute,,cuda:0,0,0.787067,decode
22,prefix,3,0.75,2,128,32,argmax,gpu_compute,,cuda:0,0,0.117467,decode
22,prefix,3,0.75,2,128,32,output_token,token_copy,cuda:0,cpu,16,0.051494,decode
23,prefix,0,1.0,1,32,32,embeddings,cpu_compute,,cpu,0,0.180789,prefill
23,prefix,0,1.0,1,32,32,block_0,cpu_compute,,cpu,0,9.46761,prefill
23,prefix,0,1.0,1,32,32,block_1,cpu_compute,,cpu,0,9.318551,prefill
23,prefix,0,1.0,1,32,32,block_2,cpu_compute,,cpu,0,9.377364,prefill
23,prefix,0,1.0,1,32,32,block_3,cpu_compute,,cpu,0,9.157274,prefill
23,prefix,0,1.0,1,32,32,block_4,cpu_compute,,cpu,0,9.269624,prefill
23,prefix,0,1.0,1,32,32,block_5,cpu_compute,,cpu,0,9.240376,prefill
23,prefix,0,1.0,1,32,32,block_6,cpu_compute,,cpu,0,9.567761,prefill
23,prefix,0,1.0,1,32,32,block_7,cpu_compute,,cpu,0,8.850662,prefill
23,prefix,0,1.0,1,32,32,block_8,cpu_compute,,cpu,0,8.942269,prefill
23,prefix,0,1.0,1,32,32,block_9,cpu_compute,,cpu,0,9.125513,prefill
23,prefix,0,1.0,1,32,32,block_10,cpu_compute,,cpu,0,9.138516,prefill
23,prefix,0,1.0,1,32,32,block_11,cpu_compute,,cpu,0,9.186323,prefill
23,prefix,0,1.0,1,32,32,final_norm,cpu_compute,,cpu,0,0.055705,prefill
23,prefix,0,1.0,1,32,32,lm_head,cpu_compute,,cpu,0,12.1872,prefill
23,prefix,0,1.0,1,32,32,argmax,cpu_compute,,cpu,0,0.231018,prefill
23,prefix,0,1.0,1,32,32,embeddings,cpu_compute,,cpu,0,0.14809,decode
23,prefix,0,1.0,1,32,32,block_0,cpu_compute,,cpu,0,2.96739,decode
23,prefix,0,1.0,1,32,32,block_1,cpu_compute,,cpu,0,2.844563,decode
23,prefix,0,1.0,1,32,32,block_2,cpu_compute,,cpu,0,2.762642,decode
23,prefix,0,1.0,1,32,32,block_3,cpu_compute,,cpu,0,2.836768,decode
23,prefix,0,1.0,1,32,32,block_4,cpu_compute,,cpu,0,2.739582,decode
23,prefix,0,1.0,1,32,32,block_5,cpu_compute,,cpu,0,2.871614,decode
23,prefix,0,1.0,1,32,32,block_6,cpu_compute,,cpu,0,2.821792,decode
23,prefix,0,1.0,1,32,32,block_7,cpu_compute,,cpu,0,2.807478,decode
23,prefix,0,1.0,1,32,32,block_8,cpu_compute,,cpu,0,3.087998,decode
23,prefix,0,1.0,1,32,32,block_9,cpu_compute,,cpu,0,2.881514,decode
23,prefix,0,1.0,1,32,32,block_10,cpu_compute,,cpu,0,2.907235,decode
23,prefix,0,1.0,1,32,32,block_11,cpu_compute,,cpu,0,2.808142,decode
23,prefix,0,1.0,1,32,32,final_norm,cpu_compute,,cpu,0,0.038171,decode
23,prefix,0,1.0,1,32,32,lm_head,cpu_compute,,cpu,0,12.059213,decode
23,prefix,0,1.0,1,32,32,argmax,cpu_compute,,cpu,0,0.173988,decode
24,prefix,12,0.0,4,32,32,input_ids,token_copy,cpu,cuda:0,1024,0.055413,prefill
24,prefix,12,0.0,4,32,32,embeddings,gpu_compute,,cuda:0,0,0.181655,prefill
24,prefix,12,0.0,4,32,32,block_0,gpu_compute,,cuda:0,0,0.97408,prefill
24,prefix,12,0.0,4,32,32,block_1,gpu_compute,,cuda:0,0,0.914576,prefill
24,prefix,12,0.0,4,32,32,block_2,gpu_compute,,cuda:0,0,0.872697,prefill
24,prefix,12,0.0,4,32,32,block_3,gpu_compute,,cuda:0,0,0.884666,prefill
24,prefix,12,0.0,4,32,32,block_4,gpu_compute,,cuda:0,0,0.882237,prefill
24,prefix,12,0.0,4,32,32,block_5,gpu_compute,,cuda:0,0,0.89245,prefill
24,prefix,12,0.0,4,32,32,block_6,gpu_compute,,cuda:0,0,0.863477,prefill
