case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json
3,prefix,3,0.75,1,32,32,0,656.326928,48.75618938493409,197.227792,2744.693436,2547.465644,82.17631109677419,12.16895704678638,11.658861270363019,3483648,1161216,63,"[89.352025, 252.015752, 231.398378, 300.568904, 133.09088, 77.056589, 56.003067, 59.891417, 72.959637, 118.987856, 80.347051, 108.760454, 52.046508, 61.864357, 60.539933, 66.692304, 61.589975, 66.376934, 66.295962, 66.199592, 66.944316, 74.460892, 60.728886, 53.240724, 29.977553, 29.588921, 29.481361, 30.001611, 29.728824, 29.102053, 32.14302]"
3,prefix,3,0.75,1,32,32,1,86.811082,368.6165321611819,90.690082,1017.194935,926.504853,29.887253322580644,33.45908000332946,31.459063448836382,3483648,1161216,63,"[29.815363, 29.024239, 33.121156, 29.177258, 29.522121, 28.937603, 29.325507, 28.703382, 27.776189, 27.899322, 28.119793, 28.249807, 28.304626, 28.735675, 56.819279, 29.54033, 28.849368, 28.723751, 29.012453, 28.375952, 28.450358, 28.555993, 28.392655, 28.715997, 28.459803, 28.940015, 32.026479, 28.837333, 28.926049, 28.257283, 28.883078]"
3,prefix,3,0.75,1,32,32,2,89.242787,358.5723964447681,91.205811,1030.255746,939.049935,30.291933387096773,33.012088968410396,31.06024899568966,3483648,1161216,63,"[28.824297, 28.851276, 29.04844, 29.163938, 29.577596, 28.749629, 28.372163, 27.833044, 28.227629, 27.972676, 28.959769, 29.457141, 51.924393, 37.856533, 29.837823, 30.122188, 29.865063, 29.914789, 29.492949, 29.523409, 29.146329, 29.243911, 31.255803, 29.045917, 29.037854, 28.800292, 28.84517, 29.856933, 31.154196, 29.379776, 29.6752]"
3,prefix,3,0.75,1,32,32,3,90.963032,351.7912639499528,90.971002,1038.595747,947.6247450000001,30.568540161290326,32.71337115621648,30.810832888958476,3483648,1161216,63,"[29.496386, 29.003299, 28.77773, 28.681237, 28.756895, 29.14449, 29.419477, 28.711206, 28.787088, 31.500186, 54.12543, 28.174854, 29.37863, 30.830917, 32.958613, 29.216583, 28.699051, 28.720101, 30.910763, 28.82071, 28.615534, 29.315901, 30.207398, 31.821043, 31.38797, 29.327346, 29.229574, 30.203258, 33.842288, 29.613685, 29.918951]"
3,prefix,3,0.75,1,32,32,4,89.78707,356.3987554109963,89.876237,1060.307168,970.4309310000001,31.304223580645164,31.94457123090195,30.17993366993818,3483648,1161216,63,"[29.191213, 29.165135, 28.923654, 28.741233, 38.824706, 29.300333, 34.789629, 55.046671, 30.151393, 29.106365, 28.7077, 31.517893, 28.687446, 28.670608, 31.332053, 29.119779, 30.021582, 29.670193, 31.868317, 33.953168, 31.034065, 29.73777, 30.111687, 33.724023, 29.881971, 29.471975, 29.726944, 29.905798, 29.77268, 30.271991, 29.958408]"
3,prefix,3,0.75,1,32,32,5,131.272478,243.767775908062,92.871403,1042.254929,949.383526,30.625275032258063,32.652767981567024,30.702661229630895,3483648,1161216,63,"[29.839054, 30.34337, 57.48141, 34.45163, 31.963479, 28.680824, 28.285354, 31.361296, 28.791338, 28.767539, 29.212467, 29.326632, 29.310165, 28.807846, 28.966273, 28.959712, 28.822049, 29.247765, 32.908061, 29.221561, 29.240479, 29.584099, 29.088976, 29.154872, 29.403667, 29.726022, 29.790883, 29.29229, 29.27413, 30.671085, 29.382039]"
3,prefix,3,0.75,1,32,32,6,88.337724,362.246145259527,160.41456,1320.638514,1160.223954,37.42657916129033,26.718979463511403,24.230703300539968,3483648,1161216,63,"[234.101267, 43.447005, 29.022624, 28.685849, 28.356796, 32.491763, 28.731944, 28.560144, 28.641096, 28.221365, 28.737554, 28.488447, 29.347782, 29.332622, 29.555261, 29.580801, 28.867413, 31.937252, 29.34262, 29.271148, 29.341671, 29.411593, 29.127662, 29.255589, 29.321256, 34.399884, 53.264895, 29.702783, 31.632292, 30.182678, 29.834792]"
3,prefix,3,0.75,1,32,32,7,93.834762,341.02500307934923,88.831662,1079.614064,990.782402,31.96072264516129,31.2884039294836,29.640221507896175,3483648,1161216,63,"[29.124348, 33.4094, 29.363336, 28.885813, 42.635459, 54.279519, 40.35381, 29.063351, 28.9651, 28.794567, 28.459533, 28.561601, 28.867601, 29.564411, 29.102897, 29.245805, 29.683468, 29.39306, 28.775131, 32.036239, 30.450944, 39.093613, 49.469344, 29.170714, 29.316743, 28.935237, 29.375626, 29.124288, 28.889776, 29.182838, 29.179662]"
3,prefix,3,0.75,1,32,32,8,91.53487,349.5935483384638,89.208672,1026.118365,936.9096930000001,30.222893322580646,33.08750056874478,31.185486091558257,3483648,1161216,63,"[29.456744, 28.460477, 28.492292, 28.661267, 28.637243, 28.977962, 28.517498, 28.264281, 28.4303, 29.42235, 29.583933, 28.763338, 29.20076, 28.831429, 28.895337, 29.023197, 29.282367, 28.887643, 28.847844, 40.552464, 46.027905, 28.574803, 31.234739, 31.58001, 29.392929, 29.89455, 29.207923, 29.249095, 29.463927, 33.312397, 29.75497]"
3,prefix,3,0.75,1,32,32,9,89.791804,356.37996536966784,89.90001,2929.253876,2839.3538660000004,91.5920601935484,10.91797692820582,10.924283573432403,3483648,1161216,63,"[29.995085, 32.128612, 29.147701, 28.809153, 29.028746, 29.331896, 29.237741, 54.012203, 61.085466, 54.551985, 52.861587, 58.752382, 90.101023, 62.937708, 64.11138, 103.978855, 236.023197, 251.30293, 217.69549, 352.376251, 99.619521, 57.602627, 58.025984, 66.09392, 155.27837, 204.444316, 53.616481, 68.823421, 66.16071, 74.645255, 67.544795]"
4,prefix,12,0.0,2,32,32,0,10.340347,6189.347417451271,9.842861,293.575057,283.73219600000004,9.152651483870969,218.51591350598784,218.00217175807273,0,9289728,63,"[9.181888, 9.194558, 8.811109, 8.924537, 9.102815, 8.870125, 8.764446, 9.013494, 8.896075, 9.55182, 8.846914, 8.941461, 12.4233, 9.9757, 8.680562, 8.885589, 8.71553, 8.778398, 9.89364, 9.011087, 8.632654, 8.647348, 8.833143, 8.646884, 9.786081, 9.389419, 8.504434, 8.733678, 9.134319, 9.915314, 9.021475]"
4,prefix,12,0.0,2,32,32,1,9.312666,6872.360718187467,9.297226,310.864449,301.56722299999996,9.72797493548387,205.59263497943212,205.87751415730398,0,9289728,63,"[8.85017, 8.720633, 8.762848, 8.729469, 8.864135, 8.833681, 8.574284, 8.666025, 8.978986, 8.850381, 9.003659, 8.731702, 8.745119, 8.684563, 8.669766, 8.932621, 9.099821, 9.239003, 10.816497, 14.584064, 15.604671, 11.486022, 9.380265, 10.153126, 11.913926, 12.901787, 9.042857, 9.28874, 9.362535, 8.969977, 9.101574]"
4,prefix,12,0.0,2,32,32,2,9.976463,6415.099219031835,9.522129,293.204617,283.682488,9.151048,218.55420275360814,218.27759963275068,0,9289728,63,"[9.029005, 8.852912, 8.868883, 8.84083, 8.769804, 9.116686, 8.93144, 8.839974, 8.909429, 10.375244, 9.026417, 8.736756, 9.077586, 12.698327, 10.583337, 8.858352, 8.777936, 9.307895, 8.690669, 8.717425, 8.672296, 8.762587, 8.92908, 8.930506, 9.208936, 8.7737, 8.990695, 9.325624, 9.315905, 8.848495, 8.891135]"
4,prefix,12,0.0,2,32,32,3,9.571037,6686.8407258273055,9.789147,302.643028,292.853881,9.446899387096774,211.70967510585936,211.47026060022105,0,9289728,63,"[8.996934, 8.661677, 8.921172, 8.771789, 9.040608, 9.063189, 9.630017, 8.660038, 9.075617, 8.868745, 11.336581, 12.991732, 11.135542, 13.758879, 10.377953, 8.924019, 9.228103, 8.641238, 8.821627, 8.497514, 9.09984, 8.667504, 8.883988, 8.988982, 9.224282, 9.609009, 9.196879, 8.745766, 8.910829, 9.061155, 9.040648]"
4,prefix,12,0.0,2,32,32,4,9.243528,6923.763307689445,9.175477,293.980018,284.804541,9.187243258064516,217.69315820003027,217.7018711523448,0,9289728,63,"[8.78168, 8.490439, 8.909632, 9.862615, 8.519871, 11.338948, 12.193172, 8.598376, 8.463769, 8.894606, 9.105865, 8.746168, 8.634537, 8.60475, 8.647459, 8.553302, 9.001872, 8.718821, 8.863899, 8.697682, 8.543376, 8.577479, 8.39621, 8.472453, 8.767051, 8.581609, 8.714388, 8.596744, 8.417347, 10.13998, 15.922897]"
4,prefix,12,0.0,2,32,32,5,15.323394,4176.620401459363,9.656676,284.393553,274.736877,8.862479903225806,225.67046942154766,225.04026313142197,0,9289728,63,"[8.912258, 8.778906, 8.518232, 8.61855, 8.52148, 8.559691, 8.738674, 8.598593, 9.070245, 8.633809, 8.69807, 8.691567, 8.802682, 8.707282, 8.991793, 9.05665, 8.727865, 9.045937, 9.788307, 9.052606, 8.694217, 8.871874, 9.386072, 9.050386, 9.161501, 8.856726, 9.154248, 8.783347, 8.899189, 8.61163, 8.729823]"
4,prefix,12,0.0,2,32,32,6,9.121368,7016.491385941232,9.353824,284.051326,274.69750200000004,8.861209741935486,225.70281691167324,225.31139319518613,0,9289728,63,"[8.490308, 8.680947, 8.88275, 8.887137, 9.032647, 8.844391, 8.811906, 8.83579, 9.063364, 9.31797, 8.939594, 8.786525, 8.708209, 8.538181, 8.790585, 8.506327, 9.140645, 8.844281, 8.906568, 8.965016, 8.795276, 8.857507, 9.4949, 8.693593, 8.766014, 8.742151, 9.190216, 8.984439, 8.869063, 8.71161, 8.595912]"
